eventID,parentEventID,eventDate,type,eventType,language,license,bibliographicCitation,institutionCode,datasetName,samplingProtocol,year,month,day,continent,country,countryCode,province,municipality,locality,decimalLatitude,decimalLongitude,verbatimCoordinates,verbatimElevation,habitat,eventRemarks,fieldNumber,locationID
NSD05E-20220511,NSD05-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD05,Sierra Nevada
NSD05R-20220511,NSD05-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD05,Sierra Nevada
NSD06E-20220511,NSD06-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD06,Sierra Nevada
NSD06R-20220511,NSD06-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD06,Sierra Nevada
NSD07E-20220511,NSD07-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD07,Sierra Nevada
NSD07R-20220511,NSD07-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD07,Sierra Nevada
NSD08E-20220511,NSD08-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD08,Sierra Nevada
NSD08R-20220511,NSD08-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD08,Sierra Nevada
NSD09E-20220511,NSD09-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD09,Sierra Nevada
NSD09R-20220511,NSD09-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD09,Sierra Nevada
NSD10E-20220511,NSD10-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD10,Sierra Nevada
NSD10R-20220511,NSD10-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD10,Sierra Nevada
NSD11E-20220511,NSD11-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD11,Sierra Nevada
NSD11R-20220511,NSD11-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD11,Sierra Nevada
NSD12E-20220511,NSD12-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Root endosphere of Pinus sylvestris,symptomatic,NSD12,Sierra Nevada
NSD12R-20220511,NSD12-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Rhizosphere of Pinus sylvestris,symptomatic,NSD12,Sierra Nevada
NSH01E-20220511,NSH01-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH01,Sierra Nevada
NSH01R-20220511,NSH01-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH01,Sierra Nevada
NSH02E-20220511,NSH02-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH02,Sierra Nevada
NSH02R-20220511,NSH02-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH02,Sierra Nevada
NSH03E-20220511,NSH03-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH03,Sierra Nevada
NSH03R-20220511,NSH03-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH03,Sierra Nevada
NSH04E-20220511,NSH04-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH04,Sierra Nevada
NSH04R-20220511,NSH04-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH04,Sierra Nevada
NSH05E-20220511,NSH05-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH05,Sierra Nevada
NSH05R-20220511,NSH05-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH05,Sierra Nevada
NSH06E-20220511,NSH06-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH06,Sierra Nevada
NSH06R-20220511,NSH06-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH06,Sierra Nevada
NSH07E-20220511,NSH07-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH07,Sierra Nevada
NSH07R-20220511,NSH07-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH07,Sierra Nevada
NSH08E-20220511,NSH08-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH08,Sierra Nevada
NSH08R-20220511,NSH08-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH08,Sierra Nevada
